:START_ID,:END_ID,Relationship,:TYPE
institution_86590,institution_87394,cooperation,Institution_cooperation_patent
institution_87394,institution_86590,cooperation,Institution_cooperation_patent
institution_60821,institution_93950,cooperation,Institution_cooperation_patent
institution_93950,institution_60821,cooperation,Institution_cooperation_patent
institution_130752,institution_130810,cooperation,Institution_cooperation_patent
institution_130810,institution_130752,cooperation,Institution_cooperation_patent
institution_39412,institution_102752,cooperation,Institution_cooperation_patent
institution_102752,institution_39412,cooperation,Institution_cooperation_patent
institution_47613,institution_162928,cooperation,Institution_cooperation_patent
institution_162928,institution_47613,cooperation,Institution_cooperation_patent
institution_93980,institution_94089,cooperation,Institution_cooperation_patent
institution_94089,institution_93980,cooperation,Institution_cooperation_patent
institution_15223,institution_100619,cooperation,Institution_cooperation_patent
institution_100619,institution_15223,cooperation,Institution_cooperation_patent
institution_47613,institution_69379,cooperation,Institution_cooperation_patent
institution_69379,institution_47613,cooperation,Institution_cooperation_patent
institution_47613,institution_103511,cooperation,Institution_cooperation_patent
institution_103511,institution_47613,cooperation,Institution_cooperation_patent
institution_69379,institution_103511,cooperation,Institution_cooperation_patent
institution_103511,institution_69379,cooperation,Institution_cooperation_patent
institution_3501,institution_148000,cooperation,Institution_cooperation_patent
institution_148000,institution_3501,cooperation,Institution_cooperation_patent
institution_133953,institution_133956,cooperation,Institution_cooperation_patent
institution_133956,institution_133953,cooperation,Institution_cooperation_patent
institution_77927,institution_100580,cooperation,Institution_cooperation_patent
institution_100580,institution_77927,cooperation,Institution_cooperation_patent
institution_77927,institution_147691,cooperation,Institution_cooperation_patent
institution_147691,institution_77927,cooperation,Institution_cooperation_patent
institution_100580,institution_147691,cooperation,Institution_cooperation_patent
institution_147691,institution_100580,cooperation,Institution_cooperation_patent
institution_118830,institution_119130,cooperation,Institution_cooperation_patent
institution_119130,institution_118830,cooperation,Institution_cooperation_patent
institution_95627,institution_96555,cooperation,Institution_cooperation_patent
institution_96555,institution_95627,cooperation,Institution_cooperation_patent
institution_140471,institution_141785,cooperation,Institution_cooperation_patent
institution_141785,institution_140471,cooperation,Institution_cooperation_patent
institution_4171,institution_103619,cooperation,Institution_cooperation_patent
institution_103619,institution_4171,cooperation,Institution_cooperation_patent
institution_91748,institution_103619,cooperation,Institution_cooperation_patent
institution_103619,institution_91748,cooperation,Institution_cooperation_patent
institution_92959,institution_103619,cooperation,Institution_cooperation_patent
institution_103619,institution_92959,cooperation,Institution_cooperation_patent
institution_103619,institution_162094,cooperation,Institution_cooperation_patent
institution_162094,institution_103619,cooperation,Institution_cooperation_patent
institution_3297,institution_92959,cooperation,Institution_cooperation_patent
institution_92959,institution_3297,cooperation,Institution_cooperation_patent
institution_100470,institution_100409,cooperation,Institution_cooperation_patent
institution_100409,institution_100470,cooperation,Institution_cooperation_patent
institution_75953,institution_76085,cooperation,Institution_cooperation_patent
institution_76085,institution_75953,cooperation,Institution_cooperation_patent
institution_32329,institution_100580,cooperation,Institution_cooperation_patent
institution_100580,institution_32329,cooperation,Institution_cooperation_patent
institution_135504,institution_146951,cooperation,Institution_cooperation_patent
institution_146951,institution_135504,cooperation,Institution_cooperation_patent
institution_50928,institution_130407,cooperation,Institution_cooperation_patent
institution_130407,institution_50928,cooperation,Institution_cooperation_patent
institution_93950,institution_115898,cooperation,Institution_cooperation_patent
institution_115898,institution_93950,cooperation,Institution_cooperation_patent
institution_26443,institution_104105,cooperation,Institution_cooperation_patent
institution_104105,institution_26443,cooperation,Institution_cooperation_patent
institution_26443,institution_148040,cooperation,Institution_cooperation_patent
institution_148040,institution_26443,cooperation,Institution_cooperation_patent
institution_104105,institution_148040,cooperation,Institution_cooperation_patent
institution_148040,institution_104105,cooperation,Institution_cooperation_patent
institution_120946,institution_148040,cooperation,Institution_cooperation_patent
institution_148040,institution_120946,cooperation,Institution_cooperation_patent
institution_100409,institution_107641,cooperation,Institution_cooperation_patent
institution_107641,institution_100409,cooperation,Institution_cooperation_patent
institution_76085,institution_147691,cooperation,Institution_cooperation_patent
institution_147691,institution_76085,cooperation,Institution_cooperation_patent
institution_100333,institution_132901,cooperation,Institution_cooperation_patent
institution_132901,institution_100333,cooperation,Institution_cooperation_patent
institution_144258,institution_148040,cooperation,Institution_cooperation_patent
institution_148040,institution_144258,cooperation,Institution_cooperation_patent
institution_60541,institution_148000,cooperation,Institution_cooperation_patent
institution_148000,institution_60541,cooperation,Institution_cooperation_patent
